sample_id,dataset,level,issue_type,severity,message,image_path,transcription,suggested_action
hkr_forms_page_000011,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000011.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000012,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000012.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000013,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000013.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000014,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000014.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000014,hkr_forms,form_page,suspicious_filename_x,warning,suspicious_filename_x,data/processed/hkr_forms/images/0/hkr_forms_page_000014.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000015,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000015.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000016,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000016.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000017,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000017.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000017,hkr_forms,form_page,suspicious_filename_x,warning,suspicious_filename_x,data/processed/hkr_forms/images/0/hkr_forms_page_000017.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000018,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000018.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000019,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000019.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000020,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000020.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000021,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000021.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000022,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000022.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000023,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000023.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000024,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000024.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000025,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000025.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000026,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000026.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000027,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000027.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
